channel,family,battery_id,cycle,observed,predicted_oracle_SOH,predicted_Q3_SOH
Tavg,ANCHOR_POLICY,17,176,33.3808924701627,33.326325477317546,33.318282019894234
Tavg,ANCHOR_POLICY,17,177,33.373947613328,33.33203880676949,33.32114065203764
Tavg,ANCHOR_POLICY,17,178,33.3669104315188,33.33975798810551,33.323999284181056
Tavg,ANCHOR_POLICY,17,179,33.3936209002298,33.348621216331985,33.32685791632447
Tavg,ANCHOR_POLICY,17,180,33.3537424849768,33.36113226495265,33.329716548467886
Tavg,ANCHOR_POLICY,17,181,33.3760997043366,33.36977585323557,33.33257518061133
Tavg,ANCHOR_POLICY,17,182,33.3578654715259,33.37424861810577,33.335433812754744
Tavg,ANCHOR_POLICY,17,183,33.3329333257234,33.37868208539927,33.33829244489816
Tavg,ANCHOR_POLICY,17,184,33.2817172700423,33.38392810878548,33.34115107704157
Tavg,ANCHOR_POLICY,17,185,33.2031513488337,33.39268024773865,33.34400970918499
Tavg,ANCHOR_POLICY,17,186,33.1339804847887,33.397833967514686,33.3468683413284
Tavg,ANCHOR_POLICY,17,187,33.0443283143599,33.402380504192045,33.34972697347182
Tavg,ANCHOR_POLICY,17,188,32.9458882086574,33.41328019985643,33.35258560561523
Tavg,ANCHOR_POLICY,17,189,32.9613534979398,33.42706100699505,33.35544423775865
Tavg,ANCHOR_POLICY,17,190,32.9139112852721,33.43808098167612,33.35830286990206
Tavg,ANCHOR_POLICY,17,191,32.9251346110747,33.44444769680394,33.361161502045476
Tavg,ANCHOR_POLICY,17,192,32.9409594140283,33.44620943661016,33.36402013418891
Tavg,ANCHOR_POLICY,17,193,33.057598884113,33.443256228806796,33.36687876633233
Tavg,ANCHOR_POLICY,17,194,33.154991128961,33.4389935079604,33.36973739847574
Tavg,ANCHOR_POLICY,17,195,33.241354349982,33.41447522189796,33.37259603061916
Tavg,ANCHOR_POLICY,17,196,33.3288910996033,33.43073389863449,33.37545466276257
Tavg,ANCHOR_POLICY,17,197,33.3560260188625,33.45630224234485,33.378313294905986
Tavg,ANCHOR_POLICY,17,198,33.3710933630359,33.491180253029675,33.3811719270494
Tavg,ANCHOR_POLICY,17,199,33.4026397063399,33.535367930688984,33.384030559192816
Tavg,ANCHOR_POLICY,17,200,33.417138211603,33.58886527532278,33.38688919133623
Tavg,ANCHOR_POLICY,18,151,33.5607878463228,33.68960185824998,33.62000822114959
Tavg,ANCHOR_POLICY,18,152,33.5599691113668,33.68845081084748,33.627118986199235
Tavg,ANCHOR_POLICY,18,153,33.5415059236232,33.68960767728659,33.63422975124888
Tavg,ANCHOR_POLICY,18,154,33.4822755200763,33.693072457567276,33.64134051629853
Tavg,ANCHOR_POLICY,18,155,33.4424364181782,33.698845151689575,33.64845128134818
Tavg,ANCHOR_POLICY,18,156,33.3862481519254,33.70692575965294,33.655562046397826
Tavg,ANCHOR_POLICY,18,157,33.3474117857217,33.71791958895926,33.66267281144747
Tavg,ANCHOR_POLICY,18,158,33.3122019290621,33.73165160335072,33.66978357649712
Tavg,ANCHOR_POLICY,18,159,33.3112826238427,33.74626226491233,33.67689434154676
Tavg,ANCHOR_POLICY,18,160,33.3049030388491,33.761398281505876,33.68400510659641
Tavg,ANCHOR_POLICY,18,161,33.3037973106492,33.777277319760444,33.69111587164603
Tavg,ANCHOR_POLICY,18,162,33.2695592736811,33.79153414193901,33.69822663669568
Tavg,ANCHOR_POLICY,18,163,33.2860502946189,33.801597746250444,33.705337401745325
Tavg,ANCHOR_POLICY,18,164,33.2302547231126,33.80986287604851,33.71244816679497
Tavg,ANCHOR_POLICY,18,165,33.2442948527134,33.81513986668767,33.71955893184462
Tavg,ANCHOR_POLICY,18,166,33.3211732469108,33.813923797479255,33.72666969689427
Tavg,ANCHOR_POLICY,18,167,33.4040019062788,33.81410502672377,33.733780461943915
Tavg,ANCHOR_POLICY,18,168,33.491520120264,33.81172328043453,33.74089122699356
Tavg,ANCHOR_POLICY,18,169,33.5373129862733,33.809235596667996,33.74800199204321
Tavg,ANCHOR_POLICY,18,170,33.602672511185,33.80945905497151,33.75511275709285
Tavg,ANCHOR_POLICY,18,171,33.6518531782466,33.80974202614971,33.7622235221425
Tavg,ANCHOR_POLICY,18,172,33.6306087908606,33.817451839261714,33.769334287192144
Tavg,ANCHOR_POLICY,18,173,33.6299184570838,33.82712206575152,33.77644505224179
Tavg,ANCHOR_POLICY,18,174,33.6374756622072,33.83759277460891,33.783555817291436
Tavg,ANCHOR_POLICY,18,175,33.6641356353682,33.845846184247044,33.79066658234109
Tavg,ANCHOR_POLICY,18,176,33.7290157712593,33.850718578545624,33.797777347390735
Tavg,ANCHOR_POLICY,18,177,33.7956903104988,33.85499639134196,33.80488811244038
Tavg,ANCHOR_POLICY,18,178,33.826524208118,33.859131373238995,33.811998877490026
Tavg,ANCHOR_POLICY,18,179,33.8549571776654,33.863604096400444,33.81910964253967
Tavg,ANCHOR_POLICY,18,180,33.7589542264939,33.868918618913824,33.82622040758932
Tavg,ANCHOR_POLICY,18,181,33.7317470720479,33.876079773485145,33.833331172638964
Tavg,ANCHOR_POLICY,18,182,33.7314021275513,33.8873004813751,33.84044193768859
Tavg,ANCHOR_POLICY,18,183,33.7523247010351,33.897864039437856,33.847552702738234
Tavg,ANCHOR_POLICY,18,184,33.745341533083,33.90528093975732,33.85466346778788
Tavg,ANCHOR_POLICY,18,185,33.7436909529571,33.91305911286872,33.861774232837526
Tavg,ANCHOR_POLICY,18,186,33.7276290908238,33.919382253198144,33.86888499788718
Tavg,ANCHOR_POLICY,18,187,33.6955476861332,33.925971354512484,33.875995762936824
Tavg,ANCHOR_POLICY,18,188,33.650258910859,33.93544169982999,33.88310652798647
Tavg,ANCHOR_POLICY,18,189,33.5856864564501,33.94833241651064,33.890217293036116
Tavg,ANCHOR_POLICY,18,190,33.5080730653577,33.9603526034861,33.89732805808576
Tavg,ANCHOR_POLICY,18,191,33.4336316507632,33.9724111888067,33.90443882313541
Tavg,ANCHOR_POLICY,18,192,33.3474520649291,33.987632438781695,33.91154958818505
Tavg,ANCHOR_POLICY,18,193,33.3459030400138,34.0047131354643,33.9186603532347
Tavg,ANCHOR_POLICY,18,194,33.3085204743281,34.02025124019292,33.92577111828435
Tavg,ANCHOR_POLICY,18,195,33.2989562477812,34.03628656244874,33.932881883334
Tavg,ANCHOR_POLICY,18,196,33.322053774521,34.04471006489966,33.939992648383644
Tavg,ANCHOR_POLICY,18,197,33.4204575852191,34.05007437757141,33.94710341343329
Tavg,ANCHOR_POLICY,18,198,33.4937805926784,34.052379500464475,33.954214178482935
Tavg,ANCHOR_POLICY,18,199,33.6273255169166,34.05162543357883,33.96132494353258
Tavg,ANCHOR_POLICY,18,200,33.6995883614189,34.04781217691446,33.96843570858223
Tavg,ANCHOR_POLICY,19,151,33.4664552871738,33.55568566079598,33.5433458449706
Tavg,ANCHOR_POLICY,19,152,33.4452052421654,33.56161733551255,33.54580387143066
Tavg,ANCHOR_POLICY,19,153,33.3887440314284,33.567118804078504,33.548261897890704
Tavg,ANCHOR_POLICY,19,154,33.3445640090371,33.57219006649387,33.55071992435075
Tavg,ANCHOR_POLICY,19,155,33.2863714862434,33.57683112275862,33.553177950810806
Tavg,ANCHOR_POLICY,19,156,33.2506689075435,33.581041972872335,33.55563597727085
Tavg,ANCHOR_POLICY,19,157,33.2356958889318,33.58382399400172,33.55809400373089
Tavg,ANCHOR_POLICY,19,158,33.2093706512188,33.58541277766943,33.560552030190955
Tavg,ANCHOR_POLICY,19,159,33.2405774390454,33.59045929121868,33.563010056651
Tavg,ANCHOR_POLICY,19,160,33.1936495715869,33.595299350662124,33.56546808311104
Tavg,ANCHOR_POLICY,19,161,33.1975825382423,33.600396957198,33.567926109571104
Tavg,ANCHOR_POLICY,19,162,33.1822096377603,33.6061266752729,33.57038413603115
Tavg,ANCHOR_POLICY,19,163,33.153850352988,33.609598884170055,33.57284216249119
Tavg,ANCHOR_POLICY,19,164,33.2112675442808,33.61164257160136,33.57530018895125
Tavg,ANCHOR_POLICY,19,165,33.2649682288815,33.61416614870821,33.5777582154113
Tavg,ANCHOR_POLICY,19,166,33.3979577348506,33.61445480005763,33.58021624187134
Tavg,ANCHOR_POLICY,19,167,33.4373266120455,33.61232881928299,33.5826742683314
Tavg,ANCHOR_POLICY,19,168,33.4872978335524,33.612403648885966,33.58513229479145
Tavg,ANCHOR_POLICY,19,169,33.5789314031476,33.61150037613578,33.58759032125149
Tavg,ANCHOR_POLICY,19,170,33.5609656429308,33.61264851082307,33.59004834771155
Tavg,ANCHOR_POLICY,19,171,33.5610459896469,33.61522254025211,33.5925063741716
Tavg,ANCHOR_POLICY,19,172,33.5443091361255,33.617157923365085,33.59496440063164
Tavg,ANCHOR_POLICY,19,173,33.5794804877378,33.61847842881156,33.5974224270917
Tavg,ANCHOR_POLICY,19,174,33.5904040453607,33.61909061568753,33.59988045355175
Tavg,ANCHOR_POLICY,19,175,33.7038457934085,33.62064502770973,33.60233848001179
Tavg,ANCHOR_POLICY,19,176,33.710776295899,33.620514139970986,33.60479650647185
Tavg,ANCHOR_POLICY,19,177,33.8271481823975,33.619437375298865,33.6072545329319
Tavg,ANCHOR_POLICY,19,178,33.696003895201,33.62025181992873,33.60971255939194
Tavg,ANCHOR_POLICY,19,179,33.6755676577807,33.62546737278228,33.612170585852
Tavg,ANCHOR_POLICY,19,180,33.6297980738906,33.630598422000276,33.614628612312046
Tavg,ANCHOR_POLICY,19,181,33.6593390498771,33.63535525913702,33.617086638772086
Tavg,ANCHOR_POLICY,19,182,33.6572356980577,33.637137523456246,33.61954466523215
Tavg,ANCHOR_POLICY,19,183,33.6291318568571,33.64011648482494,33.62200269169219
Tavg,ANCHOR_POLICY,19,184,33.6499286816036,33.64330757017944,33.624460718152235
Tavg,ANCHOR_POLICY,19,185,33.6166579211296,33.64954161927709,33.6269187446123
Tavg,ANCHOR_POLICY,19,186,33.5717615030047,33.655580874361206,33.62937677107234
Tavg,ANCHOR_POLICY,19,187,33.5281483913344,33.66329261591809,33.631834797532385
Tavg,ANCHOR_POLICY,19,188,33.4486187662824,33.674573562963616,33.634292823992446
Tavg,ANCHOR_POLICY,19,189,33.3734950257644,33.68695241660676,33.636750850452486
Tavg,ANCHOR_POLICY,19,190,33.2706672265167,33.69556672618295,33.639208876912534
Tavg,ANCHOR_POLICY,19,191,33.2449232780591,33.70382998369628,33.641666903372595
Tavg,ANCHOR_POLICY,19,192,33.2404523544649,33.709535324490446,33.644124929832635
Tavg,ANCHOR_POLICY,19,193,33.1960746590297,33.713441679624296,33.64658295629268
Tavg,ANCHOR_POLICY,19,194,33.2127757877231,33.715235732168665,33.649040982752744
Tavg,ANCHOR_POLICY,19,195,33.2883588400703,33.7172801243308,33.651499009212785
Tavg,ANCHOR_POLICY,19,196,33.40216853668,33.717386218357376,33.65395703567283
Tavg,ANCHOR_POLICY,19,197,33.4849733237224,33.716162869668516,33.65641506213289
Tavg,ANCHOR_POLICY,19,198,33.5676702831034,33.71361007826466,33.658873088592934
Tavg,ANCHOR_POLICY,19,199,33.6187883416947,33.70972784414582,33.66133111505298
Tavg,ANCHOR_POLICY,19,200,33.6498566480995,33.70451616731198,33.66378914151304
Tavg,ANCHOR_POLICY,20,151,32.9668655178318,33.103935576878875,33.02653207661586
Tavg,ANCHOR_POLICY,20,152,32.9598271026821,33.093025458447116,33.032645236127024
Tavg,ANCHOR_POLICY,20,153,32.9076450157822,33.08969986534128,33.03875839563818
Tavg,ANCHOR_POLICY,20,154,32.8676581284179,33.09395879756136,33.04487155514935
Tavg,ANCHOR_POLICY,20,155,32.8198368528857,33.10580225510736,33.05098471466051
Tavg,ANCHOR_POLICY,20,156,32.7620848742572,33.12523023797854,33.057097874171646
Tavg,ANCHOR_POLICY,20,157,32.7325627746147,33.16354690850718,33.063211033682805
Tavg,ANCHOR_POLICY,20,158,32.7148895869509,33.19091830841157,33.069324193193964
Tavg,ANCHOR_POLICY,20,159,32.6994800687486,33.21413202731781,33.07543735270513
Tavg,ANCHOR_POLICY,20,160,32.6766550944451,33.23612374692318,33.08155051221629
Tavg,ANCHOR_POLICY,20,161,32.6548059820893,33.245815894451496,33.087663671727455
Tavg,ANCHOR_POLICY,20,162,32.6506285314896,33.25027700642732,33.093776831238614
Tavg,ANCHOR_POLICY,20,163,32.6029657092701,33.247894058346354,33.09988999074977
Tavg,ANCHOR_POLICY,20,164,32.658429167275,33.23279053421269,33.10600315026094
Tavg,ANCHOR_POLICY,20,165,32.7138133843482,33.21370842101815,33.1121163097721
Tavg,ANCHOR_POLICY,20,166,32.8006400084107,33.19038150101813,33.11822946928326
Tavg,ANCHOR_POLICY,20,167,32.8922731246617,33.21525883360709,33.124342628794395
Tavg,ANCHOR_POLICY,20,168,32.9519195648371,33.195121269847206,33.130455788305554
Tavg,ANCHOR_POLICY,20,169,33.0338286342747,33.22365596062323,33.13656894781672
Tavg,ANCHOR_POLICY,20,170,33.0851634021807,33.256449042335944,33.14268210732788
Tavg,ANCHOR_POLICY,20,171,33.0723302853081,33.27824121573746,33.148795266839045
Tavg,ANCHOR_POLICY,20,172,33.0714131117253,33.2924409007016,33.154908426350204
Tavg,ANCHOR_POLICY,20,173,33.0829179490453,33.27170141940201,33.16102158586136
Tavg,ANCHOR_POLICY,20,174,33.0971747302808,33.29363208848645,33.16713474537253
Tavg,ANCHOR_POLICY,20,175,33.119666349277,33.30910514262721,33.17324790488369
Tavg,ANCHOR_POLICY,20,176,33.1259806491671,33.31298505156227,33.179361064394854
Tavg,ANCHOR_POLICY,20,177,33.2218895754886,33.302366424645705,33.18547422390601
Tavg,ANCHOR_POLICY,20,178,33.2143406196529,33.27917248340177,33.19158738341715
Tavg,ANCHOR_POLICY,20,179,33.1531807478576,33.30332574536272,33.19770054292831
Tavg,ANCHOR_POLICY,20,180,33.1340416810154,33.31005951892864,33.20381370243947
Tavg,ANCHOR_POLICY,20,181,33.1282490999848,33.29874872587623,33.209926861950635
Tavg,ANCHOR_POLICY,20,182,33.1351254820468,33.29243548786771,33.216040021461794
Tavg,ANCHOR_POLICY,20,183,33.1070611573322,33.27863536372955,33.22215318097296
Tavg,ANCHOR_POLICY,20,184,33.1062360085603,33.316264812537895,33.22826634048412
Tavg,ANCHOR_POLICY,20,185,33.1271254176488,33.33129307746162,33.23437949999528
Tavg,ANCHOR_POLICY,20,186,33.0999718415185,33.3253515033659,33.240492659506444
Tavg,ANCHOR_POLICY,20,187,33.0546019361803,33.36877034236288,33.2466058190176
Tavg,ANCHOR_POLICY,20,188,32.9766668857512,33.404782654995174,33.25271897852876
Tavg,ANCHOR_POLICY,20,189,32.8929031224613,33.431321831686404,33.2588321380399
Tavg,ANCHOR_POLICY,20,190,32.8031580503408,33.45050684077165,33.264945297551066
Tavg,ANCHOR_POLICY,20,191,32.7344474335144,33.46071929695927,33.271058457062225
Tavg,ANCHOR_POLICY,20,192,32.7322987216776,33.4750903189352,33.27717161657338
Tavg,ANCHOR_POLICY,20,193,32.7208192831291,33.48094991982511,33.28328477608455
Tavg,ANCHOR_POLICY,20,194,32.67431378503,33.4742886990522,33.28939793559571
Tavg,ANCHOR_POLICY,20,195,32.7454434889179,33.4580609189068,33.29551109510687
Tavg,ANCHOR_POLICY,20,196,32.8308686801174,33.45087004192741,33.301624254618034
Tavg,ANCHOR_POLICY,20,197,32.9319784540908,33.443389994705235,33.30773741412919
Tavg,ANCHOR_POLICY,20,198,33.0380189031387,33.43562077724089,33.31385057364036
Tavg,ANCHOR_POLICY,20,199,33.0934130968048,33.42756238953437,33.31996373315152
Tavg,ANCHOR_POLICY,20,200,33.133943487095,33.41921483158571,33.326076892662655
Tavg,ANCHOR_POLICY,21,151,34.7024534414848,34.7922928371445,34.774875013667035
Tavg,ANCHOR_POLICY,21,152,34.6544186658653,34.80426574340742,34.784998741988446
Tavg,ANCHOR_POLICY,21,153,34.6168463997848,34.81695964509047,34.795122470309884
Tavg,ANCHOR_POLICY,21,154,34.5568214042395,34.83037454219362,34.805246198631295
Tavg,ANCHOR_POLICY,21,155,34.5144304764605,34.84451043471688,34.815369926952734
Tavg,ANCHOR_POLICY,21,156,34.4998189676846,34.85936732265966,34.82549365527417
Tavg,ANCHOR_POLICY,21,157,34.4663818345027,34.876629898071904,34.83561738359558
Tavg,ANCHOR_POLICY,21,158,34.5011428833911,34.89281460071169,34.84574111191702
Tavg,ANCHOR_POLICY,21,159,34.5031205075215,34.906517205038796,34.85586484023843
Tavg,ANCHOR_POLICY,21,160,34.4233412838359,34.92456390733752,34.86598856855987
Tavg,ANCHOR_POLICY,21,161,34.4655796971966,34.941679728119105,34.87611229688128
Tavg,ANCHOR_POLICY,21,162,34.4309176901282,34.95607592672762,34.88623602520272
Tavg,ANCHOR_POLICY,21,163,34.3767450648074,34.9702272661104,34.89635975352416
Tavg,ANCHOR_POLICY,21,164,34.4588252046735,34.975991490801185,34.90648348184557
Tavg,ANCHOR_POLICY,21,165,34.5247721991928,34.97613710963333,34.91660721016701
Tavg,ANCHOR_POLICY,21,166,34.6652469283522,34.97503614229147,34.92673093848842
Tavg,ANCHOR_POLICY,21,167,34.6644919707848,34.97640889674838,34.93685466680986
Tavg,ANCHOR_POLICY,21,168,34.7596838464179,34.973278210169724,34.946978395131296
Tavg,ANCHOR_POLICY,21,169,34.8304137699811,34.97301139217306,34.95710212345271
Tavg,ANCHOR_POLICY,21,170,34.8015667802027,34.98004704862998,34.967225851774145
Tavg,ANCHOR_POLICY,21,171,34.7852806044845,34.99148993452488,34.977349580095556
Tavg,ANCHOR_POLICY,21,172,34.7896511062014,35.00281095870619,34.987473308416995
Tavg,ANCHOR_POLICY,21,173,34.8197350779353,35.016381857732725,34.99759703673843
Tavg,ANCHOR_POLICY,21,174,34.8509448053141,35.02662870048669,35.007720765059844
Tavg,ANCHOR_POLICY,21,175,34.9516863452532,35.03426808116897,35.01784449338128
Tavg,ANCHOR_POLICY,21,176,34.9609256329812,35.047276144715966,35.02796822170269
Tavg,ANCHOR_POLICY,21,177,35.0659346127598,35.05975431093973,35.03809195002413
Tavg,ANCHOR_POLICY,21,178,34.9395671618839,35.068482307155286,35.04821567834554
Tavg,ANCHOR_POLICY,21,179,34.9018051465077,35.08040492593981,35.05833940666698
Tavg,ANCHOR_POLICY,21,180,34.8899335642893,35.092589772202075,35.06846313498842
Tavg,ANCHOR_POLICY,21,181,34.9294611714291,35.10605934853775,35.07858686330983
Tavg,ANCHOR_POLICY,21,182,34.9102705222539,35.117918835855924,35.08871059163127
Tavg,ANCHOR_POLICY,21,183,34.931705980375,35.1288941513701,35.09883431995268
Tavg,ANCHOR_POLICY,21,184,34.8909973426258,35.13814423629417,35.10895804827412
Tavg,ANCHOR_POLICY,21,185,34.8751845293318,35.14910715267473,35.11908177659556
Tavg,ANCHOR_POLICY,21,186,34.8260431499429,35.16457559238817,35.12920550491697
Tavg,ANCHOR_POLICY,21,187,34.7816045164096,35.179006669475484,35.139329233238406
Tavg,ANCHOR_POLICY,21,188,34.7011036967443,35.19686317285111,35.14945296155982
Tavg,ANCHOR_POLICY,21,189,34.640188887858,35.212241316584105,35.159576689881256
Tavg,ANCHOR_POLICY,21,190,34.5273353322511,35.22995371552561,35.169700418202694
Tavg,ANCHOR_POLICY,21,191,34.5217531295941,35.25314179901502,35.179824146524105
Tavg,ANCHOR_POLICY,21,192,34.5366881200146,35.27408393562899,35.189947874845544
Tavg,ANCHOR_POLICY,21,193,34.4665224270511,35.29202959918657,35.200071603166954
Tavg,ANCHOR_POLICY,21,194,34.4927877321697,35.30323065465173,35.21019533148839
Tavg,ANCHOR_POLICY,21,195,34.5829721054745,35.31097022222636,35.2203190598098
Tavg,ANCHOR_POLICY,21,196,34.6743808720637,35.31580610201732,35.23044278813124
Tavg,ANCHOR_POLICY,21,197,34.7815287736627,35.316735497531454,35.24056651645268
Tavg,ANCHOR_POLICY,21,198,34.8658057775022,35.31375840876941,35.25069024477409
Tavg,ANCHOR_POLICY,21,199,34.9126592554439,35.30687483573117,35.26081397309553
Tavg,ANCHOR_POLICY,21,200,34.9410598170123,35.296084778416734,35.27093770141694
Tavg,ANCHOR_POLICY,22,151,33.6433237173841,33.722569086432756,33.72321872896522
Tavg,ANCHOR_POLICY,22,152,33.624367377167,33.729184320433596,33.726620042716185
Tavg,ANCHOR_POLICY,22,153,33.5690792906545,33.735775804380424,33.730021356467155
Tavg,ANCHOR_POLICY,22,154,33.4979731065158,33.742343538273275,33.733422670218125
Tavg,ANCHOR_POLICY,22,155,33.4652217151831,33.748887522112106,33.73682398396909
Tavg,ANCHOR_POLICY,22,156,33.4280992123232,33.755407755896556,33.74022529772006
Tavg,ANCHOR_POLICY,22,157,33.4085754811159,33.76467768120557,33.74362661147103
Tavg,ANCHOR_POLICY,22,158,33.4104422143445,33.770521951431974,33.74702792522199
Tavg,ANCHOR_POLICY,22,159,33.4280500558747,33.77588274962094,33.75042923897296
Tavg,ANCHOR_POLICY,22,160,33.3728106645803,33.780657545816716,33.75383055272393
Tavg,ANCHOR_POLICY,22,161,33.3736332774424,33.78423250936308,33.7572318664749
Tavg,ANCHOR_POLICY,22,162,33.341566361886,33.78814882110975,33.76063318022587
Tavg,ANCHOR_POLICY,22,163,33.3074089764049,33.79204128868071,33.76403449397684
Tavg,ANCHOR_POLICY,22,164,33.3886059551453,33.795364288311895,33.76743580772781
Tavg,ANCHOR_POLICY,22,165,33.4570132813341,33.79726256706758,33.77083712147877
Tavg,ANCHOR_POLICY,22,166,33.5956842972887,33.79677131429907,33.77423843522974
Tavg,ANCHOR_POLICY,22,167,33.6185958351759,33.794994985952854,33.77763974898071
Tavg,ANCHOR_POLICY,22,168,33.6865430653498,33.79234094094736,33.781041062731674
Tavg,ANCHOR_POLICY,22,169,33.7938439168789,33.78991526667262,33.784442376482644
Tavg,ANCHOR_POLICY,22,170,33.756990885925,33.78926488540486,33.787843690233615
Tavg,ANCHOR_POLICY,22,171,33.7585163898152,33.79076719397335,33.79124500398458
Tavg,ANCHOR_POLICY,22,172,33.7390708532516,33.794583140564455,33.79464631773555
Tavg,ANCHOR_POLICY,22,173,33.7821189168772,33.798611708180715,33.79804763148652
Tavg,ANCHOR_POLICY,22,174,33.8039687077894,33.7992883494157,33.80144894523748
Tavg,ANCHOR_POLICY,22,175,33.909119977166,33.801083188372054,33.80485025898845
Tavg,ANCHOR_POLICY,22,176,33.9218454893156,33.80028657328428,33.80825157273942
Tavg,ANCHOR_POLICY,22,177,34.0265554484119,33.80120011895501,33.811652886490386
Tavg,ANCHOR_POLICY,22,178,33.8780820258494,33.80394169718469,33.815054200241356
Tavg,ANCHOR_POLICY,22,179,33.8550680809327,33.80722309500394,33.818455513992326
Tavg,ANCHOR_POLICY,22,180,33.8393883006889,33.81191785634134,33.82185682774329
Tavg,ANCHOR_POLICY,22,181,33.8590775003866,33.81810394537681,33.82525814149426
Tavg,ANCHOR_POLICY,22,182,33.8662948811406,33.82439620374226,33.82865945524523
Tavg,ANCHOR_POLICY,22,183,33.8725364569406,33.828848287843485,33.8320607689962
Tavg,ANCHOR_POLICY,22,184,33.8429076532047,33.832459394140436,33.83546208274716
Tavg,ANCHOR_POLICY,22,185,33.8056410021975,33.83836669456304,33.838863396498134
Tavg,ANCHOR_POLICY,22,186,33.7744531591066,33.843786224721796,33.842264710249104
Tavg,ANCHOR_POLICY,22,187,33.7130248420211,33.85207621715491,33.84566602400007
Tavg,ANCHOR_POLICY,22,188,33.6293590071832,33.860955725459796,33.84906733775104
Tavg,ANCHOR_POLICY,22,189,33.5497122803207,33.870414019757305,33.85246865150201
Tavg,ANCHOR_POLICY,22,190,33.4624564545593,33.879527640219436,33.85586996525297
Tavg,ANCHOR_POLICY,22,191,33.4357237312985,33.89012800778799,33.85927127900394
Tavg,ANCHOR_POLICY,22,192,33.4589129331796,33.89920184612533,33.86267259275491
Tavg,ANCHOR_POLICY,22,193,33.3653584551703,33.905273577238866,33.866073906505875
Tavg,ANCHOR_POLICY,22,194,33.3999888587709,33.90798224423117,33.869475220256845
Tavg,ANCHOR_POLICY,22,195,33.4990215362579,33.908318070622414,33.872876534007816
Tavg,ANCHOR_POLICY,22,196,33.6254751999197,33.90785587637489,33.87627784775878
Tavg,ANCHOR_POLICY,22,197,33.7147803515376,33.90542973776619,33.87967916150975
Tavg,ANCHOR_POLICY,22,198,33.7921426301819,33.90103965479677,33.88308047526072
Tavg,ANCHOR_POLICY,22,199,33.8307876633708,33.89468562746658,33.88648178901168
Tavg,ANCHOR_POLICY,22,200,33.8831859251118,33.88636765577565,33.88988310276265
Tavg,ANCHOR_POLICY,23,151,34.6369822922144,34.75862044323124,34.701850554019344
Tavg,ANCHOR_POLICY,23,152,34.6279906155977,34.774294069641634,34.71098439690447
Tavg,ANCHOR_POLICY,23,153,34.5790278685915,34.7898059436459,34.7201182397896
Tavg,ANCHOR_POLICY,23,154,34.5412385160987,34.80515606524404,34.72925208267475
Tavg,ANCHOR_POLICY,23,155,34.482543811309,34.82034443443605,34.7383859255599
Tavg,ANCHOR_POLICY,23,156,34.4390982758286,34.83537105122134,34.747519768445024
Tavg,ANCHOR_POLICY,23,157,34.4140115540388,34.85113242749657,34.75665361133015
Tavg,ANCHOR_POLICY,23,158,34.4143428528819,34.86454813757679,34.76578745421531
Tavg,ANCHOR_POLICY,23,159,34.3614488418168,34.8793195201568,34.774921297100455
Tavg,ANCHOR_POLICY,23,160,34.3657348346379,34.89557668549826,34.78405513998558
Tavg,ANCHOR_POLICY,23,161,34.3354042266613,34.91185216507064,34.79318898287071
Tavg,ANCHOR_POLICY,23,162,34.3185397217119,34.92619230110317,34.80232282575586
Tavg,ANCHOR_POLICY,23,163,34.3183831097939,34.94221208045879,34.81145666864101
Tavg,ANCHOR_POLICY,23,164,34.3097101807729,34.953324438139646,34.820590511526134
Tavg,ANCHOR_POLICY,23,165,34.3669329708593,34.96074701419759,34.82972435441126
Tavg,ANCHOR_POLICY,23,166,34.4712400033591,34.966090482332774,34.83885819729641
Tavg,ANCHOR_POLICY,23,167,34.60217357148,34.966056230526824,34.84799204018156
Tavg,ANCHOR_POLICY,23,168,34.6083146335937,34.964912360010864,34.857125883066686
Tavg,ANCHOR_POLICY,23,169,34.716243695187,34.96457086717527,34.866259725951814
Tavg,ANCHOR_POLICY,23,170,34.7670911388478,34.96504330909213,34.87539356883696
Tavg,ANCHOR_POLICY,23,171,34.734102746769,34.96871673373014,34.88452741172212
Tavg,ANCHOR_POLICY,23,172,34.7389559946184,34.974623282915005,34.893661254607245
Tavg,ANCHOR_POLICY,23,173,34.7476074020493,34.986781928415695,34.902795097492366
Tavg,ANCHOR_POLICY,23,174,34.7857901306311,34.996862444616674,34.91192894037752
Tavg,ANCHOR_POLICY,23,175,34.8319076769665,35.006570990864915,34.92106278326267
Tavg,ANCHOR_POLICY,23,176,34.8926998274502,35.015685419733224,34.9301966261478
Tavg,ANCHOR_POLICY,23,177,34.922699688225,35.02568046952312,34.939330469032924
Tavg,ANCHOR_POLICY,23,178,34.9918708406753,35.03646880977962,34.94846431191807
Tavg,ANCHOR_POLICY,23,179,34.8805135299515,35.04637899897272,34.95759815480322
Tavg,ANCHOR_POLICY,23,180,34.8511953366361,35.05533917821141,34.96673199768835
Tavg,ANCHOR_POLICY,23,181,34.8447541131156,35.066309728755456,34.975865840573476
Tavg,ANCHOR_POLICY,23,182,34.8739766912046,35.07757824671085,34.984999683458625
Tavg,ANCHOR_POLICY,23,183,34.880561218655,35.091310145231176,34.994133526343774
Tavg,ANCHOR_POLICY,23,184,34.8845714933783,35.10056889769554,35.0032673692289
Tavg,ANCHOR_POLICY,23,185,34.8480474120407,35.109266293350785,35.01240121211403
